datetime,date,hour,temperature_c,humidity_pct,precipitation_mm,rain_mm,snowfall_cm,snow_depth_m,weather_code,weather_condition,cloud_cover_pct,visibility_m,wind_speed_kmh,wind_gusts_kmh,simple_condition,temperature_f
2025-12-04T06:00,2025-12-04,6,-1.2,80,0.0,0.0,0.0,0.0,0,Clear,18,,8.4,19.1,Clear,29.84
2025-12-04T07:00,2025-12-04,7,-0.9,77,0.0,0.0,0.0,0.0,3,Overcast,100,,9.2,18.4,Cloudy,30.38
2025-12-04T08:00,2025-12-04,8,-0.2,80,0.0,0.0,0.0,0.0,3,Overcast,88,,9.7,19.4,Cloudy,31.64
2025-12-04T09:00,2025-12-04,9,0.8,75,0.0,0.0,0.0,0.0,3,Overcast,100,,8.1,19.4,Cloudy,33.44
2025-12-04T10:00,2025-12-04,10,1.4,74,0.0,0.0,0.0,0.0,3,Overcast,100,,8.3,19.4,Cloudy,34.52
2025-12-04T11:00,2025-12-04,11,1.9,73,0.1,0.0,0.07,0.0,71,Slight Snow,73,,9.8,23.4,Snow,35.42
2025-12-04T12:00,2025-12-04,12,3.8,66,0.0,0.0,0.0,0.0,0,Clear,13,,11.0,28.4,Clear,38.839999999999996
2025-12-04T13:00,2025-12-04,13,5.1,54,0.0,0.0,0.0,0.0,1,Mainly Clear,21,,19.4,48.2,Clear,41.18
2025-12-04T14:00,2025-12-04,14,5.4,48,0.0,0.0,0.0,0.0,1,Mainly Clear,20,,18.6,45.7,Clear,41.72
2025-12-04T15:00,2025-12-04,15,4.6,51,0.0,0.0,0.0,0.0,3,Overcast,80,,19.8,51.8,Cloudy,40.28
2025-12-04T16:00,2025-12-04,16,3.8,54,0.0,0.0,0.0,0.0,1,Mainly Clear,29,,14.9,51.5,Clear,38.839999999999996
2025-12-04T17:00,2025-12-04,17,2.3,53,0.0,0.0,0.0,0.0,0,Clear,19,,20.4,43.9,Clear,36.14
2025-12-04T18:00,2025-12-04,18,0.6,54,0.0,0.0,0.0,0.0,1,Mainly Clear,31,,17.3,51.8,Clear,33.08
2025-12-04T19:00,2025-12-04,19,-0.1,46,0.0,0.0,0.0,0.0,0,Clear,0,,16.9,39.6,Clear,31.82
2025-12-04T20:00,2025-12-04,20,-0.9,50,0.0,0.0,0.0,0.0,0,Clear,0,,15.8,37.1,Clear,30.38
2025-12-04T21:00,2025-12-04,21,-2.3,50,0.0,0.0,0.0,0.0,0,Clear,2,,16.6,40.0,Clear,27.86
2025-12-04T22:00,2025-12-04,22,-3.4,49,0.0,0.0,0.0,0.0,0,Clear,0,,17.1,39.6,Clear,25.880000000000003
2025-12-04T23:00,2025-12-04,23,-4.5,49,0.0,0.0,0.0,0.0,0,Clear,0,,14.5,39.2,Clear,23.9
2025-12-05T00:00,2025-12-05,0,-5.1,50,0.0,0.0,0.0,0.0,0,Clear,0,,12.2,33.1,Clear,22.82
2025-12-05T01:00,2025-12-05,1,-4.7,46,0.0,0.0,0.0,0.0,0,Clear,2,,8.6,28.1,Clear,23.54
2025-12-05T02:00,2025-12-05,2,-4.8,50,0.0,0.0,0.0,0.0,3,Overcast,91,,5.3,19.1,Cloudy,23.36
2025-12-05T03:00,2025-12-05,3,-4.8,50,0.0,0.0,0.0,0.0,3,Overcast,97,,5.1,13.3,Cloudy,23.36
2025-12-05T04:00,2025-12-05,4,-4.9,51,0.0,0.0,0.0,0.0,3,Overcast,86,,5.5,13.7,Cloudy,23.18
2025-12-05T05:00,2025-12-05,5,-5.7,51,0.0,0.0,0.0,0.0,3,Overcast,94,,8.4,20.5,Cloudy,21.74
2025-12-05T06:00,2025-12-05,6,-6.3,46,0.0,0.0,0.0,0.0,0,Clear,0,,7.6,21.2,Clear,20.66
2025-12-05T07:00,2025-12-05,7,-6.7,50,0.0,0.0,0.0,0.0,0,Clear,2,,7.6,20.2,Clear,19.939999999999998
2025-12-05T08:00,2025-12-05,8,-6.7,47,0.0,0.0,0.0,0.0,0,Clear,5,,7.0,19.4,Clear,19.939999999999998
2025-12-05T09:00,2025-12-05,9,-5.7,39,0.0,0.0,0.0,0.0,0,Clear,1,,5.7,20.2,Clear,21.74
2025-12-05T10:00,2025-12-05,10,-4.5,36,0.0,0.0,0.0,0.0,0,Clear,0,,4.3,18.4,Clear,23.9
2025-12-05T11:00,2025-12-05,11,-3.5,40,0.0,0.0,0.0,0.0,0,Clear,6,,5.5,20.2,Clear,25.7
2025-12-05T12:00,2025-12-05,12,-2.0,54,0.0,0.0,0.0,0.0,3,Overcast,100,,6.6,20.9,Cloudy,28.4
2025-12-05T13:00,2025-12-05,13,-2.0,59,0.0,0.0,0.0,0.0,3,Overcast,100,,5.9,21.2,Cloudy,28.4
2025-12-05T14:00,2025-12-05,14,-1.4,64,0.0,0.0,0.0,0.0,3,Overcast,100,,5.2,16.2,Cloudy,29.48
2025-12-05T15:00,2025-12-05,15,-0.9,66,0.0,0.0,0.0,0.0,3,Overcast,100,,5.1,15.1,Cloudy,30.38
2025-12-05T16:00,2025-12-05,16,-0.8,70,0.0,0.0,0.0,0.0,3,Overcast,100,,5.1,14.0,Cloudy,30.56
2025-12-05T17:00,2025-12-05,17,-1.1,73,0.0,0.0,0.0,0.0,3,Overcast,100,,5.6,13.3,Cloudy,30.02
2025-12-05T18:00,2025-12-05,18,-1.5,76,0.0,0.0,0.0,0.0,3,Overcast,100,,5.6,14.4,Cloudy,29.3
2025-12-05T19:00,2025-12-05,19,-1.8,68,0.0,0.0,0.0,0.0,3,Overcast,100,,3.9,12.6,Cloudy,28.76
2025-12-05T20:00,2025-12-05,20,-1.8,69,0.0,0.0,0.0,0.0,3,Overcast,100,,4.6,10.4,Cloudy,28.76
2025-12-05T21:00,2025-12-05,21,-1.7,67,0.0,0.0,0.0,0.0,3,Overcast,100,,5.7,12.6,Cloudy,28.94
2025-12-05T22:00,2025-12-05,22,-1.6,64,0.0,0.0,0.0,0.0,3,Overcast,100,,5.7,13.0,Cloudy,29.12
2025-12-05T23:00,2025-12-05,23,-1.6,63,0.0,0.0,0.0,0.0,3,Overcast,100,,6.7,13.7,Cloudy,29.12
2025-12-06T00:00,2025-12-06,0,-1.6,65,0.0,0.0,0.0,0.0,3,Overcast,100,,5.9,13.7,Cloudy,29.12
2025-12-06T01:00,2025-12-06,1,-1.8,68,0.0,0.0,0.0,0.0,3,Overcast,100,,4.5,11.9,Cloudy,28.76
2025-12-06T02:00,2025-12-06,2,-1.6,69,0.0,0.0,0.0,0.0,3,Overcast,100,,4.8,11.2,Cloudy,29.12
2025-12-06T03:00,2025-12-06,3,-1.5,70,0.0,0.0,0.0,0.0,3,Overcast,100,,4.8,11.5,Cloudy,29.3
2025-12-06T04:00,2025-12-06,4,-1.4,75,0.0,0.0,0.0,0.0,3,Overcast,100,,6.1,13.7,Cloudy,29.48
2025-12-06T05:00,2025-12-06,5,-1.4,85,0.1,0.0,0.07,0.0,71,Slight Snow,100,,5.3,14.4,Snow,29.48
2025-12-06T06:00,2025-12-06,6,-1.1,90,0.2,0.0,0.14,0.0,71,Slight Snow,100,,4.0,12.2,Snow,30.02
2025-12-06T07:00,2025-12-06,7,-1.5,87,0.1,0.0,0.07,0.0,71,Slight Snow,100,,3.6,9.4,Snow,29.3
2025-12-06T08:00,2025-12-06,8,-1.2,87,0.0,0.0,0.0,0.0,3,Overcast,100,,0.9,8.6,Cloudy,29.84
2025-12-06T09:00,2025-12-06,9,-0.4,84,0.0,0.0,0.0,0.0,3,Overcast,100,,1.6,7.2,Cloudy,31.28
2025-12-06T10:00,2025-12-06,10,0.9,77,0.0,0.0,0.0,0.0,3,Overcast,100,,2.9,10.4,Cloudy,33.62
2025-12-06T11:00,2025-12-06,11,2.4,70,0.0,0.0,0.0,0.0,3,Overcast,100,,4.1,13.7,Cloudy,36.32
2025-12-06T12:00,2025-12-06,12,3.8,67,0.0,0.0,0.0,0.0,3,Overcast,100,,5.8,17.6,Cloudy,38.839999999999996
2025-12-06T13:00,2025-12-06,13,4.0,70,0.0,0.0,0.0,0.0,3,Overcast,87,,6.7,20.5,Cloudy,39.2
2025-12-06T14:00,2025-12-06,14,4.3,69,0.0,0.0,0.0,0.0,2,Partly Cloudy,53,,7.5,19.4,Cloudy,39.74
2025-12-06T15:00,2025-12-06,15,4.2,69,0.0,0.0,0.0,0.0,1,Mainly Clear,40,,8.4,20.2,Clear,39.56
2025-12-06T16:00,2025-12-06,16,2.8,75,0.0,0.0,0.0,0.0,3,Overcast,100,,5.9,18.4,Cloudy,37.04
2025-12-06T17:00,2025-12-06,17,1.7,75,0.0,0.0,0.0,0.0,3,Overcast,99,,7.2,14.0,Cloudy,35.06
2025-12-06T18:00,2025-12-06,18,1.2,74,0.0,0.0,0.0,0.0,0,Clear,11,,8.8,18.4,Clear,34.16
2025-12-06T19:00,2025-12-06,19,1.3,74,0.0,0.0,0.0,0.0,0,Clear,7,,9.7,18.7,Clear,34.34
2025-12-06T20:00,2025-12-06,20,0.7,76,0.0,0.0,0.0,0.0,0,Clear,1,,8.8,20.2,Clear,33.26
2025-12-06T21:00,2025-12-06,21,0.3,76,0.0,0.0,0.0,0.0,0,Clear,0,,7.7,18.0,Clear,32.54
2025-12-06T22:00,2025-12-06,22,0.1,76,0.0,0.0,0.0,0.0,0,Clear,0,,7.2,15.8,Clear,32.18
2025-12-06T23:00,2025-12-06,23,-0.4,78,0.0,0.0,0.0,0.0,0,Clear,0,,5.9,14.8,Clear,31.28
2025-12-07T00:00,2025-12-07,0,-0.9,80,0.0,0.0,0.0,0.0,0,Clear,5,,5.4,12.2,Clear,30.38
2025-12-07T01:00,2025-12-07,1,-0.9,78,0.0,0.0,0.0,0.0,0,Clear,19,,5.5,11.2,Clear,30.38
2025-12-07T02:00,2025-12-07,2,-1.1,79,0.0,0.0,0.0,0.0,3,Overcast,98,,5.2,11.5,Cloudy,30.02
2025-12-07T03:00,2025-12-07,3,-0.8,80,0.0,0.0,0.0,0.0,3,Overcast,89,,4.5,10.1,Cloudy,30.56
2025-12-07T04:00,2025-12-07,4,-1.2,82,0.0,0.0,0.0,0.0,0,Clear,2,,4.7,9.0,Clear,29.84
2025-12-07T05:00,2025-12-07,5,-1.5,83,0.0,0.0,0.0,0.0,2,Partly Cloudy,58,,4.9,9.4,Cloudy,29.3
2025-12-07T06:00,2025-12-07,6,-1.7,83,0.0,0.0,0.0,0.0,3,Overcast,80,,4.6,9.4,Cloudy,28.94
2025-12-07T07:00,2025-12-07,7,-1.3,81,0.0,0.0,0.0,0.0,3,Overcast,100,,4.4,8.6,Cloudy,29.66
2025-12-07T08:00,2025-12-07,8,-0.2,76,0.0,0.0,0.0,0.0,3,Overcast,100,,3.6,8.6,Cloudy,31.64
2025-12-07T09:00,2025-12-07,9,1.7,66,0.0,0.0,0.0,0.0,1,Mainly Clear,20,,3.9,10.4,Clear,35.06
2025-12-07T10:00,2025-12-07,10,3.9,59,0.0,0.0,0.0,0.0,0,Clear,5,,2.8,11.9,Clear,39.02
2025-12-07T11:00,2025-12-07,11,4.7,50,0.0,0.0,0.0,0.0,1,Mainly Clear,49,,2.1,12.6,Clear,40.46
2025-12-07T12:00,2025-12-07,12,5.1,50,0.0,0.0,0.0,0.0,3,Overcast,94,,4.8,14.8,Cloudy,41.18
2025-12-07T13:00,2025-12-07,13,5.0,51,0.0,0.0,0.0,0.0,3,Overcast,95,,9.9,25.9,Cloudy,41.0
2025-12-07T14:00,2025-12-07,14,4.8,54,0.0,0.0,0.0,0.0,3,Overcast,80,,11.8,28.8,Cloudy,40.64
2025-12-07T15:00,2025-12-07,15,4.7,55,0.0,0.0,0.0,0.0,3,Overcast,90,,11.2,28.1,Cloudy,40.46
2025-12-07T16:00,2025-12-07,16,3.8,62,0.0,0.0,0.0,0.0,2,Partly Cloudy,55,,7.3,25.2,Cloudy,38.839999999999996
2025-12-07T17:00,2025-12-07,17,2.0,71,0.0,0.0,0.0,0.0,0,Clear,12,,5.7,16.2,Clear,35.6
2025-12-07T18:00,2025-12-07,18,1.2,74,0.0,0.0,0.0,0.0,0,Clear,10,,6.1,12.6,Clear,34.16
2025-12-07T19:00,2025-12-07,19,1.9,65,0.0,0.0,0.0,0.0,1,Mainly Clear,33,,10.3,13.3,Clear,35.42
2025-12-07T20:00,2025-12-07,20,2.2,67,0.0,0.0,0.0,0.0,3,Overcast,80,,10.7,23.4,Cloudy,35.96
2025-12-07T21:00,2025-12-07,21,2.5,69,0.0,0.0,0.0,0.0,0,Clear,7,,9.9,22.7,Clear,36.5
2025-12-07T22:00,2025-12-07,22,2.1,73,0.0,0.0,0.0,0.0,0,Clear,8,,8.6,21.2,Clear,35.78
2025-12-07T23:00,2025-12-07,23,1.0,78,0.0,0.0,0.0,0.0,0,Clear,0,,6.7,18.0,Clear,33.8
2025-12-08T00:00,2025-12-08,0,0.6,80,0.0,0.0,0.0,0.0,1,Mainly Clear,24,,7.3,14.8,Clear,33.08
2025-12-08T01:00,2025-12-08,1,1.4,75,0.0,0.0,0.0,0.0,2,Partly Cloudy,64,,10.4,24.5,Cloudy,34.52
2025-12-08T02:00,2025-12-08,2,1.8,73,0.0,0.0,0.0,0.0,0,Clear,5,,11.8,25.9,Clear,35.24
2025-12-08T03:00,2025-12-08,3,1.0,66,0.0,0.0,0.0,0.0,2,Partly Cloudy,55,,14.5,33.1,Cloudy,33.8
2025-12-08T04:00,2025-12-08,4,-0.2,64,0.0,0.0,0.0,0.0,3,Overcast,98,,15.3,35.6,Cloudy,31.64
2025-12-08T05:00,2025-12-08,5,-1.2,59,0.0,0.0,0.0,0.0,3,Overcast,98,,14.6,34.6,Cloudy,29.84
2025-12-08T06:00,2025-12-08,6,-2.3,56,0.0,0.0,0.0,0.0,3,Overcast,84,,15.2,34.9,Cloudy,27.86
2025-12-08T07:00,2025-12-08,7,-1.7,53,0.0,0.0,0.0,0.0,1,Mainly Clear,20,,12.4,34.9,Clear,28.94
2025-12-08T08:00,2025-12-08,8,-1.8,55,0.0,0.0,0.0,0.0,3,Overcast,100,,12.8,29.9,Cloudy,28.76
2025-12-08T09:00,2025-12-08,9,-1.5,43,0.0,0.0,0.0,0.0,3,Overcast,100,,18.6,42.8,Cloudy,29.3
2025-12-08T10:00,2025-12-08,10,-2.3,38,0.0,0.0,0.0,0.0,3,Overcast,100,,17.2,45.4,Cloudy,27.86
2025-12-08T11:00,2025-12-08,11,-2.7,34,0.0,0.0,0.0,0.0,3,Overcast,100,,15.1,41.4,Cloudy,27.14
2025-12-08T12:00,2025-12-08,12,-2.7,33,0.0,0.0,0.0,0.0,3,Overcast,100,,13.5,37.4,Cloudy,27.14
2025-12-08T13:00,2025-12-08,13,-2.0,27,0.0,0.0,0.0,0.0,3,Overcast,100,,13.5,36.0,Cloudy,28.4
2025-12-08T14:00,2025-12-08,14,-2.0,27,0.0,0.0,0.0,0.0,3,Overcast,100,,13.2,34.2,Cloudy,28.4
2025-12-08T15:00,2025-12-08,15,-2.6,27,0.0,0.0,0.0,0.0,3,Overcast,100,,14.3,34.6,Cloudy,27.32
2025-12-08T16:00,2025-12-08,16,-3.2,29,0.0,0.0,0.0,0.0,3,Overcast,100,,11.9,33.8,Cloudy,26.240000000000002
2025-12-08T17:00,2025-12-08,17,-3.8,35,0.0,0.0,0.0,0.0,3,Overcast,100,,10.7,27.0,Cloudy,25.16
2025-12-08T18:00,2025-12-08,18,-3.9,35,0.0,0.0,0.0,0.0,3,Overcast,100,,10.8,25.6,Cloudy,24.98
2025-12-08T19:00,2025-12-08,19,-3.8,37,0.0,0.0,0.0,0.0,3,Overcast,100,,7.8,24.1,Cloudy,25.16
2025-12-08T20:00,2025-12-08,20,-4.1,41,0.0,0.0,0.0,0.0,3,Overcast,100,,5.6,16.6,Cloudy,24.62
2025-12-08T21:00,2025-12-08,21,-4.2,43,0.0,0.0,0.0,0.0,3,Overcast,100,,4.5,13.3,Cloudy,24.439999999999998
2025-12-08T22:00,2025-12-08,22,-4.4,44,0.0,0.0,0.0,0.0,3,Overcast,100,,7.1,16.2,Cloudy,24.08
2025-12-08T23:00,2025-12-08,23,-5.1,39,0.0,0.0,0.0,0.0,0,Clear,2,,10.9,25.2,Clear,22.82
2025-12-09T00:00,2025-12-09,0,-5.9,38,0.0,0.0,0.0,0.0,1,Mainly Clear,40,,9.7,25.2,Clear,21.38
2025-12-09T01:00,2025-12-09,1,-6.7,42,0.0,0.0,0.0,0.0,2,Partly Cloudy,63,,8.1,22.0,Cloudy,19.939999999999998
2025-12-09T02:00,2025-12-09,2,-6.9,45,0.0,0.0,0.0,0.0,3,Overcast,99,,8.1,19.4,Cloudy,19.58
2025-12-09T03:00,2025-12-09,3,-6.9,45,0.0,0.0,0.0,0.0,3,Overcast,100,,8.3,20.2,Cloudy,19.58
2025-12-09T04:00,2025-12-09,4,-6.9,46,0.0,0.0,0.0,0.0,1,Mainly Clear,34,,7.4,20.2,Clear,19.58
2025-12-09T05:00,2025-12-09,5,-7.1,47,0.0,0.0,0.0,0.0,0,Clear,4,,6.7,18.0,Clear,19.22
2025-12-09T06:00,2025-12-09,6,-7.2,49,0.0,0.0,0.0,0.0,0,Clear,0,,5.9,16.2,Clear,19.04
2025-12-09T07:00,2025-12-09,7,-7.4,49,0.0,0.0,0.0,0.0,0,Clear,0,,2.8,14.0,Clear,18.68
2025-12-09T08:00,2025-12-09,8,-7.3,50,0.0,0.0,0.0,0.0,0,Clear,0,,1.0,6.8,Clear,18.86
2025-12-09T09:00,2025-12-09,9,-6.3,45,0.0,0.0,0.0,0.0,0,Clear,0,,0.5,9.4,Clear,20.66
2025-12-09T10:00,2025-12-09,10,-4.8,39,0.0,0.0,0.0,0.0,0,Clear,0,,0.7,11.2,Clear,23.36
2025-12-09T11:00,2025-12-09,11,-3.3,29,0.0,0.0,0.0,0.0,0,Clear,3,,4.5,18.0,Clear,26.060000000000002
2025-12-09T12:00,2025-12-09,12,-2.2,25,0.0,0.0,0.0,0.0,1,Mainly Clear,43,,7.1,23.0,Clear,28.04
2025-12-09T13:00,2025-12-09,13,-1.4,36,0.0,0.0,0.0,0.0,3,Overcast,95,,8.7,25.2,Cloudy,29.48
2025-12-09T14:00,2025-12-09,14,-0.8,36,0.0,0.0,0.0,0.0,3,Overcast,100,,8.3,26.6,Cloudy,30.56
2025-12-09T15:00,2025-12-09,15,-0.6,25,0.0,0.0,0.0,0.0,3,Overcast,89,,7.9,23.0,Cloudy,30.92
2025-12-09T16:00,2025-12-09,16,-0.9,28,0.0,0.0,0.0,0.0,3,Overcast,98,,8.1,21.2,Cloudy,30.38
2025-12-09T17:00,2025-12-09,17,-1.5,33,0.0,0.0,0.0,0.0,2,Partly Cloudy,52,,8.3,19.8,Cloudy,29.3
2025-12-09T18:00,2025-12-09,18,-1.5,35,0.0,0.0,0.0,0.0,3,Overcast,100,,9.5,20.2,Cloudy,29.3
2025-12-09T19:00,2025-12-09,19,-0.6,39,0.0,0.0,0.0,0.0,3,Overcast,100,,13.8,25.2,Cloudy,30.92
2025-12-09T20:00,2025-12-09,20,-0.6,52,0.0,0.0,0.0,0.0,3,Overcast,99,,14.9,32.8,Cloudy,30.92
2025-12-09T21:00,2025-12-09,21,-0.8,63,0.0,0.0,0.0,0.0,3,Overcast,100,,15.8,34.9,Cloudy,30.56
2025-12-09T22:00,2025-12-09,22,-0.3,67,0.0,0.0,0.0,0.0,3,Overcast,100,,14.8,34.6,Cloudy,31.46
2025-12-09T23:00,2025-12-09,23,-0.2,67,0.0,0.0,0.0,0.0,3,Overcast,100,,14.8,33.1,Cloudy,31.64
2025-12-10T00:00,2025-12-10,0,-0.1,68,0.0,0.0,0.0,0.0,3,Overcast,100,,14.7,32.8,Cloudy,31.82
2025-12-10T01:00,2025-12-10,1,0.3,66,0.0,0.0,0.0,0.0,3,Overcast,100,,15.8,33.8,Cloudy,32.54
2025-12-10T02:00,2025-12-10,2,0.3,69,0.0,0.0,0.0,0.0,3,Overcast,100,,14.9,34.9,Cloudy,32.54
2025-12-10T03:00,2025-12-10,3,0.1,73,0.0,0.0,0.0,0.0,3,Overcast,100,,12.4,32.8,Cloudy,32.18
2025-12-10T04:00,2025-12-10,4,0.1,75,0.0,0.0,0.0,0.0,3,Overcast,100,,11.5,27.0,Cloudy,32.18
2025-12-10T05:00,2025-12-10,5,-0.2,79,0.0,0.0,0.0,0.0,3,Overcast,100,,10.3,25.2,Cloudy,31.64
2025-12-10T06:00,2025-12-10,6,-0.1,81,0.0,0.0,0.0,0.0,3,Overcast,94,,9.2,22.3,Cloudy,31.82
2025-12-10T07:00,2025-12-10,7,-0.6,81,0.0,0.0,0.0,0.0,3,Overcast,95,,8.3,21.6,Cloudy,30.92
2025-12-10T08:00,2025-12-10,8,-0.4,81,0.0,0.0,0.0,0.0,3,Overcast,100,,9.2,18.7,Cloudy,31.28
2025-12-10T09:00,2025-12-10,9,0.6,80,0.0,0.0,0.0,0.0,3,Overcast,99,,9.4,21.2,Cloudy,33.08
2025-12-10T10:00,2025-12-10,10,2.2,75,0.0,0.0,0.0,0.0,3,Overcast,100,,11.7,29.2,Cloudy,35.96
2025-12-10T11:00,2025-12-10,11,3.0,74,0.0,0.0,0.0,0.0,3,Overcast,100,,11.4,29.2,Cloudy,37.4
2025-12-10T12:00,2025-12-10,12,4.3,72,0.0,0.0,0.0,0.0,3,Overcast,100,,9.2,27.7,Cloudy,39.74
2025-12-10T13:00,2025-12-10,13,5.7,67,0.0,0.0,0.0,0.0,3,Overcast,100,,7.8,23.4,Cloudy,42.260000000000005
2025-12-10T14:00,2025-12-10,14,5.9,68,0.0,0.0,0.0,0.0,3,Overcast,100,,6.3,19.1,Cloudy,42.620000000000005
2025-12-10T15:00,2025-12-10,15,6.4,71,0.0,0.0,0.0,0.0,3,Overcast,100,,10.1,15.8,Cloudy,43.519999999999996
2025-12-10T16:00,2025-12-10,16,6.4,69,0.3,0.3,0.0,0.0,51,Light Drizzle,100,,15.0,32.0,Rain,43.519999999999996
2025-12-10T17:00,2025-12-10,17,5.8,75,0.3,0.3,0.0,0.0,51,Light Drizzle,100,,17.7,38.2,Rain,42.44
2025-12-10T18:00,2025-12-10,18,5.1,83,1.0,1.0,0.0,0.0,55,Dense Drizzle,100,,18.3,40.3,Rain,41.18
2025-12-10T19:00,2025-12-10,19,3.8,93,0.8,0.8,0.0,0.0,53,Moderate Drizzle,100,,15.9,38.5,Rain,38.839999999999996
2025-12-10T20:00,2025-12-10,20,4.1,91,0.6,0.6,0.0,0.0,53,Moderate Drizzle,100,,16.0,33.8,Rain,39.38
2025-12-10T21:00,2025-12-10,21,4.3,90,0.1,0.1,0.0,0.0,51,Light Drizzle,100,,15.8,32.4,Rain,39.74
2025-12-10T22:00,2025-12-10,22,4.2,90,0.0,0.0,0.0,0.0,3,Overcast,90,,14.9,32.8,Cloudy,39.56
2025-12-10T23:00,2025-12-10,23,3.6,92,0.0,0.0,0.0,0.0,0,Clear,8,,13.3,30.6,Clear,38.48
2025-12-11T00:00,2025-12-11,0,3.2,92,0.0,0.0,0.0,0.0,0,Clear,8,,13.3,27.0,Clear,37.76
2025-12-11T01:00,2025-12-11,1,3.8,85,0.0,0.0,0.0,0.0,0,Clear,8,,17.3,30.6,Clear,38.839999999999996
2025-12-11T02:00,2025-12-11,2,4.0,80,0.0,0.0,0.0,0.0,0,Clear,16,,17.7,37.8,Clear,39.2
2025-12-11T03:00,2025-12-11,3,3.3,81,0.0,0.0,0.0,0.0,0,Clear,5,,17.8,39.6,Clear,37.94
2025-12-11T04:00,2025-12-11,4,2.7,75,0.0,0.0,0.0,0.0,1,Mainly Clear,35,,19.8,43.2,Clear,36.86
2025-12-11T05:00,2025-12-11,5,1.2,71,0.0,0.0,0.0,0.0,1,Mainly Clear,28,,19.4,43.6,Clear,34.16
2025-12-11T06:00,2025-12-11,6,-0.6,65,0.0,0.0,0.0,0.0,1,Mainly Clear,23,,18.9,54.4,Clear,30.92
2025-12-11T07:00,2025-12-11,7,0.2,57,0.0,0.0,0.0,0.0,3,Overcast,95,,17.1,41.8,Cloudy,32.36
2025-12-11T08:00,2025-12-11,8,0.3,58,0.0,0.0,0.0,0.0,3,Overcast,100,,11.7,38.2,Cloudy,32.54
2025-12-11T09:00,2025-12-11,9,0.1,40,0.0,0.0,0.0,0.0,3,Overcast,91,,21.4,47.9,Cloudy,32.18
2025-12-11T10:00,2025-12-11,10,-0.3,36,0.0,0.0,0.0,0.0,2,Partly Cloudy,58,,21.5,53.3,Cloudy,31.46
2025-12-11T11:00,2025-12-11,11,0.1,37,0.0,0.0,0.0,0.0,3,Overcast,80,,18.7,50.4,Cloudy,32.18
2025-12-11T12:00,2025-12-11,12,0.7,36,0.0,0.0,0.0,0.0,0,Clear,1,,17.5,45.0,Clear,33.26
2025-12-11T13:00,2025-12-11,13,1.6,34,0.0,0.0,0.0,0.0,2,Partly Cloudy,62,,24.1,54.4,Cloudy,34.88
2025-12-11T14:00,2025-12-11,14,1.9,35,0.0,0.0,0.0,0.0,3,Overcast,95,,24.0,58.7,Cloudy,35.42
2025-12-11T15:00,2025-12-11,15,1.3,36,0.0,0.0,0.0,0.0,2,Partly Cloudy,62,,23.3,55.4,Cloudy,34.34
2025-12-11T16:00,2025-12-11,16,0.8,39,0.0,0.0,0.0,0.0,3,Overcast,100,,17.7,54.0,Cloudy,33.44
2025-12-11T17:00,2025-12-11,17,0.2,45,0.0,0.0,0.0,0.0,2,Partly Cloudy,73,,14.5,40.7,Cloudy,32.36
2025-12-11T18:00,2025-12-11,18,-0.5,51,0.0,0.0,0.0,0.0,0,Clear,12,,16.7,38.2,Clear,31.1
2025-12-11T19:00,2025-12-11,19,-1.4,58,0.0,0.0,0.0,0.0,1,Mainly Clear,30,,14.9,38.5,Clear,29.48
2025-12-11T20:00,2025-12-11,20,-1.8,61,0.0,0.0,0.0,0.0,1,Mainly Clear,34,,14.4,33.8,Clear,28.76
2025-12-11T21:00,2025-12-11,21,-2.1,61,0.0,0.0,0.0,0.0,0,Clear,6,,14.0,32.4,Clear,28.22
2025-12-11T22:00,2025-12-11,22,-2.2,61,0.0,0.0,0.0,0.0,3,Overcast,92,,14.0,31.3,Cloudy,28.04
2025-12-11T23:00,2025-12-11,23,-2.4,60,0.0,0.0,0.0,0.0,0,Clear,1,,14.5,33.1,Clear,27.68
2025-12-12T00:00,2025-12-12,0,-2.7,57,0.0,0.0,0.0,0.0,0,Clear,9,,15.0,34.9,Clear,27.14
2025-12-12T01:00,2025-12-12,1,-2.3,52,0.0,0.0,0.0,0.0,0,Clear,15,,13.9,34.2,Clear,27.86
2025-12-12T02:00,2025-12-12,2,-2.7,50,0.0,0.0,0.0,0.0,0,Clear,2,,13.3,31.3,Clear,27.14
2025-12-12T03:00,2025-12-12,3,-3.0,50,0.0,0.0,0.0,0.0,0,Clear,1,,11.6,30.2,Clear,26.6
2025-12-12T04:00,2025-12-12,4,-3.4,53,0.0,0.0,0.0,0.0,0,Clear,0,,11.6,26.6,Clear,25.880000000000003
2025-12-12T05:00,2025-12-12,5,-4.2,51,0.0,0.0,0.0,0.0,0,Clear,0,,14.9,33.5,Clear,24.439999999999998
2025-12-12T06:00,2025-12-12,6,-4.8,50,0.0,0.0,0.0,0.0,0,Clear,0,,14.7,37.4,Clear,23.36
2025-12-12T07:00,2025-12-12,7,-4.1,45,0.0,0.0,0.0,0.0,0,Clear,0,,14.1,33.8,Clear,24.62
2025-12-12T08:00,2025-12-12,8,-4.1,48,0.0,0.0,0.0,0.0,0,Clear,0,,12.3,31.7,Clear,24.62
2025-12-12T09:00,2025-12-12,9,-3.3,44,0.0,0.0,0.0,0.0,0,Clear,0,,15.2,36.0,Clear,26.060000000000002
2025-12-12T10:00,2025-12-12,10,-2.3,42,0.0,0.0,0.0,0.0,0,Clear,0,,15.8,38.9,Clear,27.86
